GC_HCC84,0.326,Clinical
GC_HCC85,0.361,Clinical
GC_HCC86,0.283,Clinical
GC_HCC87,0.283,Clinical
GC_HCC88,0.21,Clinical
GC_HCC96,0.276,Clinical
GC_HCC99,0.371,Clinical
GC_HCC100,0.333,Clinical
GC_HCC103,0.481,Clinical
GC_HCC104,0.212,Clinical
GC_HCC106,1.313,Clinical
GC_HCC107,0.417,Clinical
GC_HCC108,0.288,Clinical
GC_HCC110,0.388,Clinical
GC_HCC111,0.388,Clinical
GC_HCC112,0.294,Clinical
GC_HCC114,0.691,Clinical
GC_HCC115,0.212,Clinical
GC_HCC122,0.223,Clinical
GC_HCC124,0.248,Clinical
GC_HCC134,0,Clinical
GC_HCC135,0,Clinical
GC_HCC136,0,Clinical
GC_HCC137,0,Clinical
GC_HCC138,0,Clinical
GC_HCC139,0,Clinical
GC_HCC140,0,Clinical
GC_HCC141,0,Clinical
GC_HCC157,1.071,Clinical
GC_HCC158,1.071,Clinical
GC_HCC159,1.071,Clinical
GC_HCC160,1.071,Clinical
GC_HCC161,0.473,Clinical
GC_HCC162,0.458,Clinical
GC_HCC166,0.533,Clinical
GC_HCC167,0.141,Clinical
GC_HCC169,0.441,Clinical
GC_HCC170,0.363,Clinical
GC_HCC173,0.379,Clinical
GC_HCC176,0.668,Clinical
GC_HCC186,0.203,Clinical
GC_HCC188,0.609,Clinical
GC_HCC189,0.804,Clinical
GC_SEPSIS_CARD_RESP_FAIL,0.634,Demographic
GC_CANCER_IMMUNE,1.101,Demographic
GC_DIABETES_CHF,0.237,Demographic
GC_CHF_COPD,0.255,Demographic
GC_CHF_RENAL,0,Demographic
GC_COPD_CARD_RESP_FAIL,0.42,Demographic
GC_NONAGED_HCC6,0.564,Clinical
GC_NONAGED_HCC34,0.757,Clinical
GC_NONAGED_HCC46,0.818,Clinical
GC_NONAGED_HCC54,0.432,Clinical
GC_NONAGED_HCC55,0.147,Clinical
GC_NONAGED_HCC110,2.397,Clinical
GC_NONAGED_HCC176,0,Clinical
GI_F0_34,0.783,Demographic
GI_F35_44,0.723,Demographic
GI_F45_54,0.7,Demographic
GI_F55_59,0.805,Demographic
GI_F60_64,0.773,Demographic
GI_F65_69,1.004,Demographic
GI_F70_74,0.947,Demographic
GI_F75_79,0.874,Demographic
GI_F80_84,0.792,Demographic
GI_F85_89,0.699,Demographic
GI_F90_94,0.594,Demographic
GI_F95_GT,0.465,Demographic
GI_M0_34,0.994,Demographic
GI_M35_44,0.658,Demographic
GI_M45_54,0.687,Demographic
GI_M55_59,0.814,Demographic
GI_M60_64,0.877,Demographic
GI_M65_69,1.148,Demographic
GI_M70_74,1.195,Demographic
GI_M75_79,1.168,Demographic
GI_M80_84,1.104,Demographic
GI_M85_89,1.046,Demographic
GI_M90_94,0.928,Demographic
GI_M95_GT,0.842,Demographic
GI_MCAID,0.126,Demographic
GI_ORIGDS,0.026,Demographic
GI_HCC1,1.374,Clinical
GI_HCC2,0.471,Clinical
GI_HCC6,0.541,Clinical
GI_HCC8,0.928,Clinical
GI_HCC9,0.61,Clinical
GI_HCC10,0.363,Clinical
GI_HCC11,0.255,Clinical
GI_HCC12,0.165,Clinical
GI_HCC17,0.434,Clinical
GI_HCC18,0.434,Clinical
GI_HCC19,0.187,Clinical
GI_HCC21,0.343,Clinical
GI_HCC22,0.353,Clinical
GI_HCC23,0.248,Clinical
GI_HCC27,0.637,Clinical
GI_HCC28,0.343,Clinical
GI_HCC29,0.343,Clinical
GI_HCC33,0.302,Clinical
GI_HCC34,0.175,Clinical
GI_HCC35,0.25,Clinical
GI_HCC39,0.386,Clinical
GI_HCC40,0.222,Clinical
GI_HCC46,0.638,Clinical
GI_HCC47,0.436,Clinical
GI_HCC48,0.197,Clinical
GI_HCC51,0,Clinical
GI_HCC52,0,Clinical
GI_HCC54,0.051,Clinical
GI_HCC55,0.051,Clinical
GI_HCC57,0.274,Clinical
GI_HCC58,0.274,Clinical
GI_HCC70,0.497,Clinical
GI_HCC71,0.497,Clinical
GI_HCC72,0.191,Clinical
GI_HCC73,0.294,Clinical
GI_HCC74,0,Clinical
GI_HCC75,0.256,Clinical
GI_HCC76,0.247,Clinical
GI_HCC77,0,Clinical
GI_HCC78,0.11,Clinical
GI_HCC79,0.173,Clinical
GI_HCC80,0.103,Clinical
GI_HCC82,1.567,Clinical
GI_HCC83,0.611,Clinical
GI_HCC84,0.346,Clinical
GI_HCC85,0.226,Clinical
GI_HCC86,0.394,Clinical
GI_HCC87,0.394,Clinical
GI_HCC88,0.366,Clinical
GI_HCC96,0.227,Clinical
GI_HCC99,0.175,Clinical
GI_HCC100,0.175,Clinical
GI_HCC103,0.063,Clinical
GI_HCC104,0.063,Clinical
GI_HCC106,0.773,Clinical
GI_HCC107,0.257,Clinical
GI_HCC108,0.146,Clinical
GI_HCC110,0.323,Clinical
GI_HCC111,0.323,Clinical
GI_HCC112,0.252,Clinical
GI_HCC114,0.239,Clinical
GI_HCC115,0.194,Clinical
GI_HCC122,0.366,Clinical
GI_HCC124,0.178,Clinical
GI_HCC134,0,Clinical
GI_HCC135,0,Clinical
GI_HCC136,0,Clinical
GI_HCC137,0,Clinical
GI_HCC138,0,Clinical
GI_HCC139,0,Clinical
GI_HCC140,0,Clinical
GI_HCC141,0,Clinical
GI_HCC157,0.284,Clinical
GI_HCC158,0.284,Clinical
GI_HCC160,0.284,Clinical
GI_HCC161,0.226,Clinical
GI_HCC162,0,Clinical
GI_HCC166,0.103,Clinical
GI_HCC167,0,Clinical
GI_HCC169,0.179,Clinical
GI_HCC170,0,Clinical
GI_HCC173,0.067,Clinical
GI_HCC176,0.668,Clinical
GI_HCC186,0.203,Clinical
GI_HCC188,0.658,Clinical
GI_HCC189,0.384,Clinical
GI_CHF_COPD,0.159,Demographic
GI_COPD_CARD_RESP_FAIL,0.524,Demographic
GI_SEPSIS_PRESSURE_ULCER,0.538,Demographic
GI_SEPSIS_ARTIF_OPENINGS,0.453,Demographic
GI_ART_OPENINGS_PRESSURE_ULCER,0.361,Demographic
GI_DIABETES_CHF,0.143,Demographic
GI_COPD_ASP_SPEC_BACT_PNEUM,0.249,Demographic
GI_ASP_SPEC_BACT_PNEUM_PRES_ULC,0.325,Demographic
GI_SEPSIS_ASP_SPEC_BACT_PNEUM,0.387,Demographic
GI_SCHIZOPHRENIA_COPD,0.187,Demographic
GI_SCHIZOPHRENIA_CHF,0.22,Demographic
GI_SCHIZOPHRENIA_SEIZURES,0.303,Demographic
GI_NONAGED_HCC85,0.32,Clinical
GI_NONAGED_PRESSURE_ULCER,0.421,Demographic
GI_NONAGED_HCC161,0.337,Clinical
GI_NONAGED_HCC39,0.624,Clinical
GI_NONAGED_HCC77,0.344,Clinical
GI_NONAGED_HCC6,0.914,Clinical
GI_HCC159,0.284,Clinical
GNE_NEF0_34,0.451,Demographic
GNE_NEF35_44,0.598,Demographic
GNE_NEF45_54,0.806,Demographic
GNE_NEF55_59,0.972,Demographic
GNE_NEF60_64,1.077,Demographic
GNE_NEF65,0.499,Demographic
GNE_NEF66,0.54,Demographic
GNE_NEF67,0.576,Demographic
GNE_NEF68,0.595,Demographic
GNE_NEF69,0.621,Demographic
GNE_NEF70_74,0.733,Demographic
GNE_NEF75_79,0.936,Demographic
GNE_NEF80_84,1.111,Demographic
GNE_NEF85_89,1.274,Demographic
GNE_NEF90_94,1.365,Demographic
GNE_NEF95_GT,1.241,Demographic
GNE_NEM0_34,0.242,Demographic
GNE_NEM35_44,0.448,Demographic
GNE_NEM45_54,0.63,Demographic
GNE_NEM55_59,0.821,Demographic
GNE_NEM60_64,0.951,Demographic
GNE_NEM65,0.54,Demographic
GNE_NEM66,0.598,Demographic
GNE_NEM67,0.628,Demographic
GNE_NEM68,0.656,Demographic
GNE_NEM69,0.677,Demographic
GNE_NEM70_74,0.814,Demographic
GNE_NEM75_79,1.05,Demographic
GNE_NEM80_84,1.269,Demographic
GNE_NEM85_89,1.439,Demographic
GNE_NEM90_94,1.614,Demographic
GNE_NEM95_GT,1.681,Demographic
GNE_MCAID_female0_64,0.33,Demographic
GNE_MCAID_female65,0.511,Demographic
GNE_MCAID_female66_69,0.471,Demographic
GNE_MCAID_female70_74,0.494,Demographic
GNE_MCAID_female75_GT,0.423,Demographic
GNE_MCAID_male0_64,0.417,Demographic
GNE_MCAID_male65,0.551,Demographic
GNE_MCAID_male66_69,0.551,Demographic
GNE_MCAID_male70_74,0.551,Demographic
GNE_MCAID_male75_GT,0.511,Demographic
GNE_Origdis_female65,0.619,Demographic
GNE_Origdis_female66_69,0.646,Demographic
GNE_Origdis_female70_74,0.587,Demographic
GNE_Origdis_female75_GT,0.559,Demographic
GNE_Origdis_male65,0.564,Demographic
GNE_Origdis_male66_69,0.519,Demographic
GNE_Origdis_male70_74,0.516,Demographic
GNE_Origdis_male75_GT,0.439,Demographic
TRANSPLANT_KIDNEY_ONLY_1M,5.815,Demographic
TRANSPLANT_KIDNEY_ONLY_2M,0.88,Demographic
TRANSPLANT_KIDNEY_ONLY_3M,0.88,Demographic
GE65_DUR4_9,2.635,Demographic
LT65_DUR4_9,2.582,Demographic
GE65_DUR10PL,1.268,Demographic
LT65_DUR10PL,1.17,Demographic
